Id,SalePrice
1461,126886.09514770313
1462,160204.21245813833
1463,185283.6124495298
1464,188964.00684410537
1465,201798.67047228714
1466,172284.14226818804
1467,171303.9168464529
1468,161168.64006221943
1469,198734.81369853238
1470,119047.01645921814
1471,187728.36092768572
1472,101487.01431909601
1473,100993.73129294628
1474,146340.13908253817
1475,111905.01791597386
1476,373018.5988678724
1477,263929.9916784784
1478,295911.504992956
1479,286305.60810093745
1480,479348.5632141037
1481,318964.841196191
1482,207626.24323187815
1483,182906.98409134708
1484,163169.2709552793
1485,187051.81392491327
1486,199074.94532113633
1487,327508.63288039854
1488,241340.65941828807
1489,208744.18115909223
1490,239030.50939337263
1491,201722.21578651914
1492,93963.50779467399
1493,185585.2679294544
1494,293300.0139362323
1495,280683.0592845623
1496,230782.4257556022
1497,178507.46324634805
1498,165077.2451849987
1499,158673.15433619707
1500,151026.85921723358
1501,188608.16206039014
1502,142084.45081564208
1503,295901.0595446666
1504,236706.84765367553
1505,222582.79374274198
1506,180150.21064200456
1507,252277.32481715514
1508,203619.6482682617
1509,157408.84917872146
1510,147126.1559803668
1511,154411.34807740117
1512,170526.56012795324
1513,146916.96042525955
1514,163090.2636748676
1515,207339.28652266273
1516,162586.16191789703
1517,176795.58996326005
1518,124488.46840282265
1519,228344.67615395214
1520,126273.51604870187
1521,134872.137083336
1522,181314.31137506443
1523,111732.02828213567
1524,130567.47961194682
1525,124698.81538804677
1526,113990.14997465805
1527,102094.14195278117
1528,135972.30809469725
1529,157420.0516630306
1530,191811.7135291876
1531,119659.7894123791
1532,93070.97448846468
1533,152700.0979875901
1534,132472.46271815902
1535,159653.21342764693
1536,106629.20196189749
1537,64336.19299681547
1538,159187.3152999848
1539,212254.02014197837
1540,114924.53813470615
1541,145651.53250427466
1542,150983.3079180257
1543,206409.46954333375
1544,82660.40476577707
1545,121261.91207249337
1546,136244.0484096026
1547,145919.1121389598
1548,143853.57393119112
1549,122645.24001144768
1550,143637.94023298935
1551,113793.6118867154
1552,151454.1479676912
1553,163665.66506116724
1554,113510.18842381932
1555,163236.6967829629
1556,69950.96371184873
1557,120080.82538510821
1558,106024.61639908262
1559,74092.74678277993
1560,131362.78388290378
1561,139472.9696558344
1562,130347.43547823606
1563,123750.5961607437
1564,154129.4213099038
1565,150710.0375110419
1566,236548.72780862887
1567,77539.65389461623
1568,221893.82903481743
1569,146143.9802094307
1570,130305.81245976886
1571,118998.33231780933
1572,145751.17728265774
1573,267147.26904352725
1574,126007.92951467645
1575,232941.1903643735
1576,240387.334636094
1577,190182.8061863833
1578,147435.87336820914
1579,137808.183899776
1580,188845.22406466148
1581,154092.8170631667
1582,123405.13104835628
1583,301027.916868329
1584,230178.1527785997
1585,136504.4446003312
1586,66551.9640623685
1587,105194.9191718839
1588,155782.27011952872
1589,109114.4904251037
1590,128468.19711630803
1591,96919.75521499432
1592,126342.03206168958
1593,125792.96917304951
1594,144447.99615942413
1595,118391.76002161333
1596,239196.35396288964
1597,202637.42601479872
1598,213422.59077916862
1599,192425.8403870711
1600,173544.87756964262
1601,65431.323950431426
1602,124660.45217325616
1603,64402.23241905411
1604,272474.4704213362
1605,246171.44831860502
1606,163253.7179925364
1607,167102.11130907037
1608,207276.08647313208
1609,192600.7457284077
1610,152300.49529076566
1611,142845.55277048604
1612,175895.26625936138
1613,168767.26819594187
1614,122325.75159886925
1615,90337.51386301033
1616,75615.2007967995
1617,89104.30965943712
1618,125696.44864068434
1619,146021.22078235899
1620,174683.50258927557
1621,144369.26644342646
1622,139887.501716868
1623,275670.33805580076
1624,222311.59677696176
1625,128738.13711261001
1626,165607.43713770586
1627,188341.74936163588
1628,287060.805752453
1629,176922.85800759384
1630,356260.9553147333
1631,229568.2803641478
1632,246917.77572224702
1633,174763.51523984503
1634,185557.82010738537
1635,175438.15061373613
1636,149499.77093351338
1637,202345.23952925956
1638,194639.05511781634
1639,176021.44372019474
1640,250893.0935896361
1641,174801.59011976843
1642,235131.74970539368
1643,228012.6629569629
1644,230696.663953389
1645,201623.3741388705
1646,152876.28043202992
1647,151662.80845572142
1648,126967.94975823024
1649,134266.642652931
1650,111278.23830750633
1651,119546.87970352024
1652,102232.91430174377
1653,103209.63405885946
1654,146727.66035509188
1655,129985.84193073535
1656,144480.6148573398
1657,154489.99888422372
1658,152749.85050388417
1659,123577.63042911276
1660,156117.98750106772
1661,441013.0443165224
1662,374733.9867566803
1663,365403.1058298931
1664,484251.11629308737
1665,309204.29936060595
1666,333779.67099784093
1667,367467.9765012753
1668,331804.6860187794
1669,296405.8239563343
1670,338366.6787287339
1671,273140.1113224276
1672,423250.72652253974
1673,306927.9845605064
1674,250870.77464284192
1675,200471.6542166694
1676,198074.69736236718
1677,217650.17535679645
1678,469225.6204086185
1679,387188.7220082868
1680,320822.77596358425
1681,255226.37059299453
1682,318391.9191269462
1683,189618.05711029773
1684,179142.31453802995
1685,175052.5314109991
1686,162519.43972899392
1687,174196.21711364653
1688,192161.1510849453
1689,195719.48940202803
1690,194910.66300533703
1691,182233.4814713613
1692,257063.12896809855
1693,175961.3568268278
1694,176129.39603193392
1695,164700.3248626163
1696,279112.9534148238
1697,166986.13376046388
1698,344295.67634185095
1699,312246.60604201007
1700,263637.50629882124
1701,272693.6458545617
1702,241911.0993012721
1703,238844.89267157618
1704,271522.5985156685
1705,233309.11045334354
1706,400950.75211774244
1707,216425.56563686466
1708,207172.59436183458
1709,256383.2773920991
1710,223342.80414698398
1711,268871.8827971074
1712,260679.89753466443
1713,266816.549864011
1714,217558.59206619335
1715,208257.15482399322
1716,188975.44336555127
1717,174419.67361525216
1718,147489.6094153072
1719,227717.23673222415
1720,236520.24647318482
1721,166066.050071594
1722,129452.72144231707
1723,154496.19467187647
1724,214835.07996488147
1725,240022.14775533963
1726,190404.87955006285
1727,154211.5428465724
1728,170389.6480916807
1729,168566.40776986617
1730,154701.3668500044
1731,119299.73199919834
1732,131380.54332029927
1733,114332.93288505472
1734,118606.39753620129
1735,119154.8720454138
1736,106888.30951420502
1737,291137.4152502599
1738,244881.98575480594
1739,260089.3298640354
1740,222047.33707415243
1741,193723.27168734997
1742,176932.9819788753
1743,172167.93512418235
1744,318346.97190904646
1745,234598.99516901036
1746,188368.2736451812
1747,214931.46153729362
1748,222813.80680855864
1749,143074.5052372714
1750,125366.28762181429
1751,233961.02635565057
1752,111402.42845927415
1753,152532.6035591532
1754,190490.21450869885
1755,165229.79132719096
1756,136140.94465066126
1757,119526.22888736131
1758,141015.03263776333
1759,158424.07384983957
1760,163176.0608299197
1761,149612.8327342177
1762,183682.70437717464
1763,185072.43138843076
1764,113266.99508183924
1765,188134.47274398964
1766,180759.72375799206
1767,226132.72812665693
1768,142291.23989386752
1769,164051.6088284239
1770,153737.7210751902
1771,131676.08198689972
1772,141525.43282132674
1773,118872.35621211791
1774,146101.545819693
1775,138996.90033395344
1776,131790.45201407908
1777,117208.24892556721
1778,147439.77835811087
1779,130599.18446792466
1780,169566.6270865277
1781,128717.54691416131
1782,82942.9029737812
1783,143142.62932910203
1784,110378.07628215179
1785,126220.31822041025
1786,149706.7550189213
1787,157109.41289952715
1788,65622.04193674496
1789,100322.42630792248
1790,76006.2924721815
1791,193551.53580525867
1792,161829.30321276298
1793,129235.64887468453
1794,160952.83493710967
1795,136963.93123525864
1796,125247.89705677917
1797,116417.0227160437
1798,126963.22849957719
1799,111242.81566865915
1800,130397.97804758954
1801,127227.6753969056
1802,128407.3915741227
1803,155231.2208749614
1804,133433.99953329578
1805,131871.09743121726
1806,126651.44995082264
1807,141886.18491440415
1808,126436.1861581844
1809,130118.2336931513
1810,141734.034830468
1811,105285.52222502444
1812,113166.20303550163
1813,126734.26651423187
1814,99044.15781538877
1815,51980.32361159549
1816,114059.84378791474
1817,123726.00201266778
1818,166434.6784251747
1819,129994.9911856562
1820,50281.857150646385
1821,115215.7073851777
1822,156269.38114946775
1823,44074.83910445978
1824,141228.10259615962
1825,142164.2153289919
1826,109081.8161149222
1827,106957.32053321258
1828,142364.90439726002
1829,124412.92999047277
1830,150680.85055199638
1831,154962.9164043766
1832,60325.990336033836
1833,145117.71334923993
1834,119486.71878337441
1835,120906.31570585055
1836,130926.32409943151
1837,95638.33488207895
1838,129611.4052222909
1839,101863.23492868949
1840,158160.35504807683
1841,139278.83124180578
1842,85191.76516105172
1843,139682.45982125396
1844,142543.8137294489
1845,149957.58877307357
1846,155980.63267154814
1847,164224.71197882076
1848,56407.24499722654
1849,110640.67750011724
1850,118788.77224276902
1851,157919.2246123989
1852,111289.74318959624
1853,124382.75436711754
1854,172964.34579153266
1855,160265.85412362748
1856,223624.33882236306
1857,150594.93632615084
1858,136307.20731378155
1859,108682.288730684
1860,140087.19786553894
1861,110863.67157407671
1862,288222.01130337216
1863,274421.93507212563
1864,274456.6025428639
1865,349565.6297655833
1866,326488.28563006216
1867,219604.5162295542
1868,285393.7109350079
1869,200698.01120183268
1870,219908.64825912873
1871,257963.71977125757
1872,176141.6155746857
1873,243308.27713663736
1874,132753.73847664415
1875,183319.15363263112
1876,191911.57025990146
1877,208432.44497665996
1878,199364.21738165905
1879,133535.22065682922
1880,128422.97863155602
1881,240904.18382988664
1882,247031.31398082164
1883,187337.742098242
1884,208853.77573948345
1885,243962.44308423114
1886,288620.9523270284
1887,209858.85914577448
1888,260587.57061105684
1889,176511.74850907462
1890,112170.5364591069
1891,112509.36792223837
1892,102690.37930496979
1893,134239.9387514369
1894,122388.96452433242
1895,136189.92316237304
1896,123881.45944466804
1897,117690.58164519022
1898,109403.06347770538
1899,167899.51734793154
1900,152627.80094516426
1901,182649.4659200577
1902,165313.7890442655
1903,211314.2278038442
1904,148654.24092752786
1905,196652.2445401919
1906,165882.83484606064
1907,226632.7477336117
1908,109033.50677504958
1909,137059.26557980344
1910,123540.40083420236
1911,229122.3752761709
1912,306082.4001610066
1913,160878.15824131362
1914,52889.742963667675
1915,327731.8773118831
1916,51414.11005547485
1917,257012.9885827961
