Id,SalePrice
1461,126977.93812636271
1462,159098.67030848507
1463,183046.90132811276
1464,192823.43365897454
1465,195277.3921252368
1466,176490.50402826082
1467,171781.14207730786
1468,166709.87144627416
1469,192915.9852189682
1470,122425.2165532127
1471,190974.9563928126
1472,96567.1432456263
1473,99080.21536882922
1474,148903.03552981204
1475,117294.21782803742
1476,380155.4426273315
1477,261795.77450728772
1478,295687.8704224458
1479,280483.59190777387
1480,498640.14886552334
1481,317657.78301991965
1482,202115.76266590256
1483,185344.907479536
1484,165680.45326107816
1485,182015.18998215938
1486,196945.21625845286
1487,325917.7397433021
1488,236763.00724705638
1489,209374.50254990472
1490,231808.1215732093
1491,198449.48034921585
1492,94228.09241047075
1493,189683.82400214783
1494,299436.55172004167
1495,279968.01275133446
1496,232922.13806885254
1497,180663.06386511278
1498,161299.4100475713
1499,159180.27324272244
1500,152421.4449305394
1501,179448.3160408832
1502,150433.45972103492
1503,304230.326044771
1504,233600.48959619057
1505,222318.51377541115
1506,181797.97134550958
1507,248809.04640379286
1508,207782.90311275842
1509,158391.66656439856
1510,147214.83844159744
1511,148291.55854751825
1512,171257.7427263012
1513,145991.5148965812
1514,169934.0636388202
1515,198850.96906125406
1516,159844.68695711222
1517,170708.0441772465
1518,130703.51857554758
1519,226131.91969242078
1520,130551.44634179215
1521,136244.00654752943
1522,175179.6225777665
1523,110954.85968440681
1524,129124.54176131901
1525,125138.38597069564
1526,116306.23024754791
1527,103776.50648510983
1528,131526.9777064355
1529,151509.2279897601
1530,184186.7064511284
1531,117019.23207963236
1532,97080.92013678252
1533,146699.89506290678
1534,122167.02829920422
1535,158506.13975279997
1536,110574.13347786762
1537,68547.91878910935
1538,161034.06081316672
1539,206088.77029473044
1540,106042.64896156879
1541,146142.1814240945
1542,140092.09078414086
1543,206847.05809108476
1544,81124.87343513547
1545,112016.80091287245
1546,130785.42629160857
1547,136791.46131628565
1548,136219.99327070473
1549,116482.14907117104
1550,139110.50777104107
1551,109907.67629591023
1552,147443.61544204105
1553,159650.71235141304
1554,116177.15179828843
1555,168532.49926126903
1556,82660.53807058115
1557,116359.8429433607
1558,99501.36092473386
1559,85576.47637420164
1560,132984.9880479499
1561,144821.3768865611
1562,130621.53857091969
1563,121517.7382875915
1564,157189.01378746005
1565,153981.3938673948
1566,247509.00714906518
1567,75863.1235709224
1568,229390.18951457628
1569,155883.52359983575
1570,139789.6067880679
1571,123198.45099171351
1572,147633.45360038767
1573,265615.3213547186
1574,121029.29797511171
1575,234925.72019775712
1576,241388.0432487796
1577,193015.68473882694
1578,148725.4557140611
1579,147324.45567091074
1580,192074.39896850896
1581,152285.88512239978
1582,124331.9421129421
1583,316843.38893949107
1584,232645.25007320804
1585,138337.33659148603
1586,73318.36454419202
1587,102690.95818298202
1588,156538.26036282172
1589,106246.880578802
1590,129909.65918488792
1591,94022.94962029667
1592,123752.90577330407
1593,129020.57658890996
1594,136543.5049206299
1595,117138.73914331799
1596,242615.45473453886
1597,200575.5844770903
1598,219392.59308077354
1599,188023.1922403492
1600,175839.89261004783
1601,71381.65888436158
1602,119586.32465240685
1603,77373.7551041974
1604,273622.3866623127
1605,253961.9237884276
1606,165756.8472782099
1607,167103.8655701452
1608,213447.25402534154
1609,192581.7758380631
1610,155476.4699416657
1611,144508.04035748052
1612,170189.80654880917
1613,168941.0988832428
1614,123189.11738028128
1615,90883.4984484518
1616,74922.83262610536
1617,91391.02125079038
1618,123198.74206977335
1619,143445.23164790895
1620,169346.9714428201
1621,144646.6283164475
1622,144029.6169014237
1623,282902.0811398296
1624,220850.23355409032
1625,126610.21168798016
1626,165372.99652840843
1627,188923.66049544755
1628,285599.9767059925
1629,175802.88807084848
1630,359733.60807880934
1631,220878.5569657442
1632,243292.8169904889
1633,173083.65131170594
1634,182214.6035187021
1635,179846.87943970997
1636,152925.23561592156
1637,201155.06721329497
1638,202608.36869539507
1639,179782.69374279125
1640,258288.08794839593
1641,180207.11962160675
1642,228841.42957615186
1643,224102.04375826713
1644,230371.00355457675
1645,197177.24599728064
1646,156656.78866019502
1647,159255.66824535799
1648,130495.26403063323
1649,137011.1323950434
1650,112310.887740973
1651,122881.8310817967
1652,98209.64992414622
1653,98700.78170587838
1654,147863.96200039535
1655,137028.00406771252
1656,145586.05280699112
1657,152083.14424991596
1658,149769.96962473166
1659,125869.19523489405
1660,158065.01345222787
1661,462684.43508030334
1662,381787.8008227516
1663,378681.95435897936
1664,483818.30928924296
1665,309903.1379845293
1666,348414.83466941875
1667,382021.18197348877
1668,326656.5614109982
1669,293390.58941427665
1670,336334.4893715305
1671,270805.87425561866
1672,454922.11756352155
1673,310026.82695226057
1674,250979.6988559962
1675,190430.6805227075
1676,191014.50021880757
1677,212913.18294552003
1678,479821.329533903
1679,407031.8866691677
1680,324120.7621493075
1681,247223.69586712407
1682,318846.56973389984
1683,184052.57566008222
1684,178856.1267836687
1685,175085.42134910257
1686,167590.1312157195
1687,170085.54831829714
1688,189049.3854200586
1689,195400.71452739873
1690,195118.34830762586
1691,183972.47777338864
1692,268095.5238073188
1693,172872.3563006939
1694,179777.73319729278
1695,164392.78629848568
1696,281482.4631418535
1697,169218.60893219183
1698,353608.58035772474
1699,325602.68634859036
1700,257827.56670817197
1701,272132.8186077128
1702,244052.3099012785
1703,244489.37219928176
1704,277946.0941508985
1705,230180.89620963327
1706,439029.97980024596
1707,215760.9047473773
1708,206895.12495827017
1709,263757.4287628175
1710,219142.93322721514
1711,269199.19215932424
1712,255891.37837028885
1713,268883.5078919814
1714,218680.96111403097
1715,206374.0944483838
1716,188738.95547018468
1717,172498.96439420394
1718,139125.6923853205
1719,217440.51209693844
1720,246144.7686829415
1721,168515.55494817166
1722,126323.39782604518
1723,155400.8582511679
1724,206650.23365953448
1725,239941.38760677646
1726,188167.19076985787
1727,156781.77411186963
1728,175284.4471060042
1729,171869.3871986453
1730,159065.1540001359
1731,122401.77492167553
1732,129872.20484203895
1733,120156.16807291916
1734,120078.03296643763
1735,126323.48827279803
1736,109996.99730271322
1737,313374.1703541136
1738,233845.83249838112
1739,264316.9924388308
1740,219332.04861438953
1741,190347.19056269678
1742,172086.5575901302
1743,170816.20632449051
1744,301770.5820829644
1745,226899.7477057951
1746,197230.20255157567
1747,224366.2646481087
1748,225734.6354258058
1749,149610.76502687886
1750,126974.42027584395
1751,238914.70374886994
1752,115110.41520737828
1753,149700.02005801292
1754,192731.37095142086
1755,166800.0360785381
1756,130481.55366250013
1757,121312.05989744305
1758,143443.93689720603
1759,160308.19407462835
1760,163943.77678876393
1761,147233.60758844935
1762,180220.10890804877
1763,183200.8682671556
1764,114930.83521178635
1765,174890.1321509473
1766,177810.80673128285
1767,220072.50982757713
1768,145523.67199421028
1769,170185.71367891645
1770,151365.14300223312
1771,129887.30232580239
1772,137607.91550617063
1773,125812.96154041603
1774,136744.28571324894
1775,137825.1679993954
1776,127075.69349335981
1777,118121.9027136951
1778,141075.7314145564
1779,125367.56961101292
1780,174641.56309935043
1781,132026.7721350206
1782,89100.55621269238
1783,145873.16890001373
1784,106884.72307832868
1785,122674.5573987678
1786,151184.71996634256
1787,154368.29945013943
1788,60452.249159741084
1789,102220.90802256201
1790,84741.54111329497
1791,183720.1901018368
1792,158437.40701507346
1793,132624.32805153006
1794,150548.85326288693
1795,135498.02815935155
1796,129309.97212792897
1797,115540.8517977446
1798,123459.58007424502
1799,111590.9229909227
1800,131932.66271964682
1801,130399.83325448917
1802,131393.10258502676
1803,151606.71818372337
1804,139197.06045557305
1805,133995.12816257423
1806,122168.32557823454
1807,134620.54803542307
1808,124933.17434737057
1809,124427.55178408122
1810,141556.4261241874
1811,102104.48866538749
1812,105224.88601793072
1813,122432.89047891827
1814,96030.10270129953
1815,51297.4292641722
1816,105090.19143209136
1817,118112.1734869578
1818,153040.48634128386
1819,127955.60881053636
1820,58031.53759854321
1821,114971.16538377704
1822,155645.39423037518
1823,41490.26689172826
1824,135842.7278764721
1825,139685.32291128743
1826,104182.40147647401
1827,101735.29546034758
1828,138378.1832771671
1829,117947.56044089884
1830,143187.98567575624
1831,155036.08769387726
1832,76007.12505827597
1833,139752.41358741897
1834,119904.6224164952
1835,129757.08615721848
1836,127443.60780201064
1837,90621.721422336
1838,129406.97749373494
1839,96196.51717086937
1840,164120.89099050255
1841,145676.9844538957
1842,85638.17429823187
1843,140795.08366793735
1844,138628.21605075386
1845,148891.58490118707
1846,155221.32754103636
1847,167170.91709578148
1848,54695.49072090254
1849,114593.67044030149
1850,120661.79330858166
1851,158126.35032930956
1852,120372.48713435038
1853,129383.88914040307
1854,174389.57914108652
1855,162397.63392362942
1856,220887.15407015837
1857,168750.81183883082
1858,132791.3839197129
1859,111827.11940585403
1860,147515.55072514585
1861,112803.39310074758
1862,293645.63858944166
1863,277131.2349434445
1864,277145.82785374805
1865,343872.02145846735
1866,331346.66005853424
1867,227869.69554865395
1868,292909.04459323647
1869,198679.45434191008
1870,228726.05313230335
1871,261077.26860150584
1872,176482.78747731363
1873,241717.7291464726
1874,141566.60043702688
1875,193234.65154417098
1876,193467.32765055017
1877,211132.76001003178
1878,205180.17486674432
1879,134506.40796682413
1880,129750.0846694041
1881,242127.93527157413
1882,250827.64068591013
1883,192449.0959667666
1884,209950.32640343963
1885,247862.82037444442
1886,294639.42187744554
1887,207191.0204935284
1888,267198.22013690905
1889,173278.11178168323
1890,122675.78887273067
1891,124599.46873710735
1892,101642.87156845297
1893,134203.05846170496
1894,126419.49286072521
1895,141518.90696525108
1896,124267.80963253918
1897,114378.89765874846
1898,113318.69604184931
1899,163757.43260976276
1900,151414.953616868
1901,177312.89728618757
1902,149169.30354937055
1903,209502.33726058935
1904,145855.56804322728
1905,196215.97305645904
1906,169426.8916503172
1907,213066.74687918957
1908,111238.58102788897
1909,137843.4563395246
1910,123546.86902162238
1911,220246.50925733626
1912,306137.2568576058
1913,152147.90344367566
1914,57755.50677144831
1915,328169.3246229734
1916,59321.17438118276
1917,257038.87592942105
1918,138460.54976370625
1919,165437.988668695
1920,156432.80302919165
1921,414203.0881746543
1922,323282.4570642524
1923,222760.53823486157
1924,230372.46542488984
1925,208085.058049392
1926,395343.1724778012
1927,136170.19235488126
1928,159533.3844933133
1929,122680.09265484515
1930,131418.68736581758
1931,141189.9586536769
1932,144873.74550088064
1933,196250.80709936915
1934,179450.2800693343
1935,174871.26550188614
1936,192101.76107733566
1937,184273.57115876832
1938,176388.32894912863
1939,242952.037460445
1940,191173.88629574497
1941,173168.20490496865
1942,186025.58945780696
1943,217872.38234704488
1944,362189.2482158798
1945,387925.10088573373
1946,167756.2326119322
1947,311147.232160107
1948,188840.66392558682
1949,235889.59879864933
1950,182910.5289968549
1951,274106.60143508797
1952,218562.79791355308
1953,171842.61635031854
1954,186462.86301614117
1955,136040.88324410608
1956,282160.1961689919
1957,154437.51432555148
1958,306882.5296419037
1959,140118.26275625775
1960,112013.44988678314
1961,117093.78182441901
1962,97537.11947183899
1963,106928.14821670286
1964,109921.48507051897
1965,141221.0405473739
1966,140968.80656232347
1967,303370.1504118759
1968,437628.8033387827
1969,396774.40106600465
1970,460749.55697625125
1971,455355.4455787806
1972,371264.7693849688
1973,274240.4449093683
1974,324700.1497815447
1975,470455.8884354312
1976,276163.48587033234
1977,379246.14287939563
1978,376958.57832310617
1979,320819.85412160103
1980,198632.77735568307
1981,341072.5684223546
1982,214235.6282597885
1983,200285.48320108448
1984,172888.1829245149
1985,216665.6770394743
1986,205173.0569997674
1987,193102.80300358462
1988,178745.06389545318
1989,192469.40865801426
1990,217901.6624895155
1991,226003.00631011755
1992,212815.55604589314
1993,170968.19145944377
1994,235656.35349059818
1995,183770.54753391302
1996,261168.02888857288
1997,306265.1702829093
1998,343398.7896357819
1999,279223.6103919649
2000,314913.14132688235
2001,270083.37787215685
2002,239919.01352630134
2003,251430.4322892536
2004,275816.5705658781
2005,218747.92663060184
2006,223430.4662267001
2007,248810.5512767849
2008,218052.58768996227
2009,197193.64054511074
2010,196856.65670595228
2011,138847.34466256044
2012,178273.28717709647
2013,185087.65243408747
2014,185003.80420464106
2015,209603.95653266812
2016,196880.5656022412
2017,200305.35229197965
2018,114764.31662390937
2019,134923.14666732543
2020,101313.65341354953
2021,104337.44698981024
2022,188617.85770924215
2023,140272.8576998943
2024,260598.46712778122
2025,382055.7463140964
2026,171962.50499808753
2027,154146.17947233247
2028,156139.3245229662
2029,166675.26984865026
2030,257393.2781880242
2031,232323.3652690773
2032,244901.8323808435
2033,246907.22173887287
2034,167864.72069718846
2035,220428.75119826887
2036,189494.3076895854
2037,198422.3842473167
2038,299401.76639756013
2039,236265.61529613973
