Id,SalePrice
1461,126562.34398850668
1462,161217.83496282806
1463,182437.37175296393
1464,194637.50992185727
1465,195580.65955483742
1466,177491.50545995304
1467,173659.52379381008
1468,168764.14296825626
1469,187604.60509640956
1470,124443.72136017893
1471,193503.4601693083
1472,93904.66101413211
1473,96458.60008509416
1474,149281.67267770026
1475,116983.70758218171
1476,394922.7762911655
1477,262191.96616519557
1478,296906.5934416351
1479,284885.325143029
1480,517029.73948725633
1481,325798.99947256444
1482,200330.12386412764
1483,188302.0248215472
1484,167948.07250779503
1485,183699.63791547925
1486,195100.05708765733
1487,336301.81958417495
1488,234378.4155457167
1489,209049.14137907815
1490,235814.49915683075
1491,196936.37858120239
1492,90868.33948820288
1493,190999.71231671853
1494,309162.67592546146
1495,281160.7029955971
1496,235913.59648113846
1497,185638.5223023299
1498,163436.52077265282
1499,163814.4492998403
1500,159144.957816584
1501,177419.68126646001
1502,157187.11844484785
1503,300282.2229534717
1504,236297.05324187764
1505,222182.11382687668
1506,180438.4341717375
1507,252489.6379310629
1508,208788.48789813917
1509,156026.0373177898
1510,143958.30366705108
1511,142468.49329186004
1512,172759.3145138331
1513,139959.38552030642
1514,171697.61521737833
1515,199105.08511214046
1516,155720.05135928336
1517,168324.28408050208
1518,132983.27218790108
1519,224111.69686749313
1520,132578.1343073864
1521,133800.87143174908
1522,169341.03495650055
1523,111551.78475734392
1524,125972.08528754221
1525,123029.05314858526
1526,113606.45556104842
1527,106567.15728248097
1528,130020.06614883433
1529,146359.3396641661
1530,174644.59173547963
1531,111102.7458986456
1532,98081.69218759492
1533,143478.4192387905
1534,116557.04570289166
1535,155283.62900390328
1536,109199.00478320007
1537,73888.54731342074
1538,156211.25208751595
1539,213670.9577961465
1540,104237.96140146635
1541,141217.65335315358
1542,131790.60304262227
1543,201929.96653165645
1544,79075.34481679839
1545,106577.08947480621
1546,128545.09377422286
1547,129008.50881892622
1548,130140.30992369438
1549,110625.42254427462
1550,135636.3632612902
1551,107003.36907168875
1552,148001.47419630355
1553,156464.8876891771
1554,113202.21379164665
1555,166913.84615810963
1556,88419.38660217391
1557,107653.4693744943
1558,95177.85023562747
1559,85638.7399404943
1560,133253.73474413526
1561,141428.24032864487
1562,129515.73704568241
1563,117455.20940232168
1564,156645.99580625072
1565,149587.51131315393
1566,249623.11830522708
1567,74727.38651119755
1568,235505.99784159916
1569,155360.430767299
